timestamp,index,utilization.gpu [%],memory.used [MiB],memory.free [MiB]
2026/05/23 06:32:37.365, 6, 0, 17508, 14987
2026/05/23 06:32:37.366, 7, 1, 11582, 20913
2026/05/23 06:32:38.479, 0, 3, 21794, 10701
2026/05/23 06:32:38.480, 1, 1, 20812, 11683
2026/05/23 06:32:38.480, 2, 2, 20812, 11683
2026/05/23 06:32:38.480, 3, 3, 20812, 11683
2026/05/23 06:32:38.480, 4, 3, 20812, 11683
2026/05/23 06:32:38.481, 5, 3, 17406, 15089
2026/05/23 06:32:38.481, 6, 0, 17508, 14987
2026/05/23 06:32:38.481, 7, 1, 11582, 20913
2026/05/23 06:32:39.568, 0, 3, 21794, 10701
2026/05/23 06:32:39.569, 1, 4, 20812, 11683
2026/05/23 06:32:39.569, 2, 2, 20812, 11683
2026/05/23 06:32:39.569, 3, 3, 20812, 11683
2026/05/23 06:32:39.569, 4, 4, 20812, 11683
2026/05/23 06:32:39.570, 5, 3, 17406, 15089
2026/05/23 06:32:39.570, 6, 0, 17508, 14987
2026/05/23 06:32:39.570, 7, 4, 11582, 20913
2026/05/23 06:32:40.659, 0, 15, 21794, 10701
2026/05/23 06:32:40.660, 1, 3, 20812, 11683
2026/05/23 06:32:40.660, 2, 3, 20812, 11683
2026/05/23 06:32:40.660, 3, 3, 20812, 11683
2026/05/23 06:32:40.661, 4, 3, 20812, 11683
2026/05/23 06:32:40.661, 5, 3, 17406, 15089
2026/05/23 06:32:40.661, 6, 0, 17508, 14987
2026/05/23 06:32:40.662, 7, 2, 11582, 20913
2026/05/23 06:32:41.772, 0, 13, 21794, 10701
2026/05/23 06:32:41.772, 1, 3, 20812, 11683
2026/05/23 06:32:41.773, 2, 3, 20812, 11683
2026/05/23 06:32:41.773, 3, 3, 20812, 11683
2026/05/23 06:32:41.773, 4, 2, 20812, 11683
2026/05/23 06:32:41.774, 5, 3, 17406, 15089
2026/05/23 06:32:41.774, 6, 0, 17508, 14987
2026/05/23 06:32:41.774, 7, 2, 11582, 20913
2026/05/23 06:32:42.880, 0, 3, 21794, 10701
2026/05/23 06:32:42.880, 1, 2, 20812, 11683
2026/05/23 06:32:42.881, 2, 3, 20812, 11683
2026/05/23 06:32:42.881, 3, 3, 20812, 11683
2026/05/23 06:32:42.881, 4, 3, 20812, 11683
2026/05/23 06:32:42.881, 5, 3, 17406, 15089
2026/05/23 06:32:42.882, 6, 0, 17508, 14987
2026/05/23 06:32:42.882, 7, 3, 11582, 20913
2026/05/23 06:32:44.078, 0, 0, 21794, 10701
2026/05/23 06:32:44.078, 1, 1, 20812, 11683
2026/05/23 06:32:44.078, 2, 2, 20812, 11683
2026/05/23 06:32:44.079, 3, 1, 20812, 11683
2026/05/23 06:32:44.079, 4, 2, 20812, 11683
2026/05/23 06:32:44.079, 5, 1, 17406, 15089
2026/05/23 06:32:44.079, 6, 0, 17508, 14987
2026/05/23 06:32:44.079, 7, 1, 11582, 20913
2026/05/23 06:32:45.204, 0, 8, 21794, 10701
2026/05/23 06:32:45.205, 1, 2, 20812, 11683
2026/05/23 06:32:45.205, 2, 2, 20812, 11683
2026/05/23 06:32:45.205, 3, 2, 20812, 11683
2026/05/23 06:32:45.205, 4, 2, 20812, 11683
2026/05/23 06:32:45.205, 5, 2, 17406, 15089
2026/05/23 06:32:45.206, 6, 0, 17508, 14987
2026/05/23 06:32:45.206, 7, 2, 11582, 20913
2026/05/23 06:32:46.333, 0, 3, 21794, 10701
2026/05/23 06:32:46.334, 1, 3, 20812, 11683
2026/05/23 06:32:46.334, 2, 3, 20812, 11683
2026/05/23 06:32:46.334, 3, 3, 20812, 11683
2026/05/23 06:32:46.335, 4, 3, 20812, 11683
2026/05/23 06:32:46.335, 5, 3, 17406, 15089
2026/05/23 06:32:46.335, 6, 0, 17508, 14987
2026/05/23 06:32:46.335, 7, 0, 11648, 20847
2026/05/23 06:32:47.475, 0, 3, 21794, 10701
2026/05/23 06:32:47.475, 1, 3, 20812, 11683
2026/05/23 06:32:47.476, 2, 3, 20812, 11683
2026/05/23 06:32:47.476, 3, 3, 20812, 11683
2026/05/23 06:32:47.476, 4, 3, 20812, 11683
2026/05/23 06:32:47.477, 5, 3, 17406, 15089
2026/05/23 06:32:47.477, 6, 0, 17508, 14987
2026/05/23 06:32:47.478, 7, 0, 11648, 20847
2026/05/23 06:32:48.615, 0, 4, 21794, 10701
2026/05/23 06:32:48.615, 1, 7, 20812, 11683
2026/05/23 06:32:48.616, 2, 3, 20812, 11683
2026/05/23 06:32:48.616, 3, 3, 20812, 11683
2026/05/23 06:32:48.616, 4, 3, 20812, 11683
2026/05/23 06:32:48.617, 5, 4, 17406, 15089
2026/05/23 06:32:48.617, 6, 0, 17508, 14987
2026/05/23 06:32:48.617, 7, 0, 11648, 20847
2026/05/23 06:32:49.734, 0, 4, 21794, 10701
2026/05/23 06:32:49.734, 1, 27, 20812, 11683
2026/05/23 06:32:49.735, 2, 3, 20812, 11683
2026/05/23 06:32:49.735, 3, 3, 20812, 11683
2026/05/23 06:32:49.736, 4, 3, 20812, 11683
2026/05/23 06:32:49.736, 5, 3, 17406, 15089
2026/05/23 06:32:49.736, 6, 0, 17508, 14987
2026/05/23 06:32:49.737, 7, 0, 11648, 20847
2026/05/23 06:32:50.835, 0, 18, 21794, 10701
2026/05/23 06:32:50.836, 1, 4, 20812, 11683
2026/05/23 06:32:50.837, 2, 3, 20812, 11683
2026/05/23 06:32:50.837, 3, 4, 20812, 11683
2026/05/23 06:32:50.838, 4, 2, 20812, 11683
2026/05/23 06:32:50.839, 5, 3, 17406, 15089
2026/05/23 06:32:50.839, 6, 0, 17508, 14987
2026/05/23 06:32:50.840, 7, 0, 11648, 20847
2026/05/23 06:32:51.948, 0, 26, 21794, 10701
2026/05/23 06:32:51.948, 1, 3, 20812, 11683
2026/05/23 06:32:51.949, 2, 3, 20812, 11683
2026/05/23 06:32:51.949, 3, 3, 20812, 11683
2026/05/23 06:32:51.949, 4, 3, 20812, 11683
2026/05/23 06:32:51.950, 5, 3, 17406, 15089
2026/05/23 06:32:51.950, 6, 0, 17508, 14987
2026/05/23 06:32:51.951, 7, 0, 11648, 20847
2026/05/23 06:32:53.080, 0, 0, 21904, 10591
2026/05/23 06:32:53.081, 1, 0, 20950, 11545
2026/05/23 06:32:53.081, 2, 3, 20812, 11683
2026/05/23 06:32:53.082, 3, 3, 20812, 11683
2026/05/23 06:32:53.082, 4, 3, 20812, 11683
2026/05/23 06:32:53.083, 5, 3, 17406, 15089
2026/05/23 06:32:53.083, 6, 0, 17508, 14987
2026/05/23 06:32:53.083, 7, 0, 11648, 20847
2026/05/23 06:32:54.177, 0, 0, 21904, 10591
2026/05/23 06:32:54.177, 1, 0, 20950, 11545
2026/05/23 06:32:54.177, 2, 3, 20812, 11683
2026/05/23 06:32:54.178, 3, 3, 20812, 11683
2026/05/23 06:32:54.178, 4, 3, 20812, 11683
2026/05/23 06:32:54.178, 5, 3, 17406, 15089
2026/05/23 06:32:54.178, 6, 0, 17508, 14987
2026/05/23 06:32:54.178, 7, 0, 11648, 20847
2026/05/23 06:32:55.269, 0, 0, 21904, 10591
2026/05/23 06:32:55.269, 1, 0, 20950, 11545
2026/05/23 06:32:55.270, 2, 3, 20812, 11683
2026/05/23 06:32:55.270, 3, 3, 20812, 11683
2026/05/23 06:32:55.270, 4, 3, 20812, 11683
2026/05/23 06:32:55.270, 5, 2, 17406, 15089
2026/05/23 06:32:55.271, 6, 0, 17508, 14987
2026/05/23 06:32:55.271, 7, 0, 11648, 20847
2026/05/23 06:32:56.402, 0, 0, 21904, 10591
2026/05/23 06:32:56.402, 1, 0, 20950, 11545
2026/05/23 06:32:56.402, 2, 3, 20812, 11683
2026/05/23 06:32:56.403, 3, 3, 20812, 11683
2026/05/23 06:32:56.403, 4, 3, 20812, 11683
2026/05/23 06:32:56.403, 5, 3, 17406, 15089
2026/05/23 06:32:56.403, 6, 0, 17508, 14987
2026/05/23 06:32:56.404, 7, 0, 11648, 20847
2026/05/23 06:32:57.532, 0, 0, 21904, 10591
2026/05/23 06:32:57.532, 1, 0, 20950, 11545
2026/05/23 06:32:57.532, 2, 3, 20812, 11683
2026/05/23 06:32:57.533, 3, 3, 20812, 11683
2026/05/23 06:32:57.533, 4, 3, 20812, 11683
2026/05/23 06:32:57.533, 5, 3, 17406, 15089
2026/05/23 06:32:57.533, 6, 0, 17508, 14987
2026/05/23 06:32:57.534, 7, 0, 11648, 20847
2026/05/23 06:32:58.670, 0, 0, 21904, 10591
2026/05/23 06:32:58.671, 1, 0, 20950, 11545
2026/05/23 06:32:58.671, 2, 3, 20812, 11683
2026/05/23 06:32:58.671, 3, 7, 20812, 11683
2026/05/23 06:32:58.671, 4, 4, 20812, 11683
2026/05/23 06:32:58.672, 5, 3, 17406, 15089
2026/05/23 06:32:58.672, 6, 0, 17508, 14987
2026/05/23 06:32:58.672, 7, 0, 11648, 20847
2026/05/23 06:32:59.804, 0, 0, 21904, 10591
2026/05/23 06:32:59.805, 1, 0, 20950, 11545
2026/05/23 06:32:59.805, 2, 3, 20812, 11683
2026/05/23 06:32:59.805, 3, 2, 20812, 11683
2026/05/23 06:32:59.805, 4, 3, 20812, 11683
2026/05/23 06:32:59.806, 5, 3, 17406, 15089
2026/05/23 06:32:59.806, 6, 0, 17508, 14987
2026/05/23 06:32:59.806, 7, 0, 11648, 20847
2026/05/23 06:33:00.918, 0, 0, 21904, 10591
2026/05/23 06:33:00.918, 1, 0, 20950, 11545
2026/05/23 06:33:00.919, 2, 3, 20812, 11683
2026/05/23 06:33:00.919, 3, 4, 20812, 11683
2026/05/23 06:33:00.919, 4, 4, 20812, 11683
2026/05/23 06:33:00.919, 5, 25, 17406, 15089
2026/05/23 06:33:00.920, 6, 0, 17508, 14987
2026/05/23 06:33:00.920, 7, 0, 11648, 20847
2026/05/23 06:33:02.014, 0, 0, 21904, 10591
2026/05/23 06:33:02.015, 1, 0, 20950, 11545
2026/05/23 06:33:02.015, 2, 3, 20812, 11683
2026/05/23 06:33:02.015, 3, 4, 20812, 11683
2026/05/23 06:33:02.015, 4, 4, 20812, 11683
2026/05/23 06:33:02.016, 5, 0, 17516, 14979
2026/05/23 06:33:02.016, 6, 0, 17508, 14987
2026/05/23 06:33:02.016, 7, 0, 11648, 20847
2026/05/23 06:33:03.126, 0, 0, 21904, 10591
2026/05/23 06:33:03.126, 1, 0, 20950, 11545
2026/05/23 06:33:03.127, 2, 3, 20812, 11683
2026/05/23 06:33:03.127, 3, 3, 20812, 11683
2026/05/23 06:33:03.127, 4, 4, 20812, 11683
2026/05/23 06:33:03.127, 5, 0, 17516, 14979
2026/05/23 06:33:03.128, 6, 0, 17508, 14987
2026/05/23 06:33:03.128, 7, 0, 11648, 20847
2026/05/23 06:33:04.238, 0, 0, 21904, 10591
2026/05/23 06:33:04.238, 1, 0, 20950, 11545
2026/05/23 06:33:04.239, 2, 4, 20812, 11683
2026/05/23 06:33:04.239, 3, 4, 20812, 11683
2026/05/23 06:33:04.239, 4, 3, 20812, 11683
2026/05/23 06:33:04.239, 5, 0, 17516, 14979
2026/05/23 06:33:04.240, 6, 0, 17508, 14987
2026/05/23 06:33:04.240, 7, 0, 11648, 20847
2026/05/23 06:33:05.370, 0, 0, 21904, 10591
2026/05/23 06:33:05.370, 1, 0, 20950, 11545
2026/05/23 06:33:05.371, 2, 4, 20812, 11683
2026/05/23 06:33:05.371, 3, 4, 20812, 11683
2026/05/23 06:33:05.371, 4, 3, 20812, 11683
2026/05/23 06:33:05.371, 5, 0, 17516, 14979
2026/05/23 06:33:05.371, 6, 0, 17508, 14987
2026/05/23 06:33:05.372, 7, 0, 11648, 20847
2026/05/23 06:33:06.475, 0, 0, 21904, 10591
2026/05/23 06:33:06.475, 1, 0, 20950, 11545
2026/05/23 06:33:06.475, 2, 4, 20812, 11683
2026/05/23 06:33:06.475, 3, 17, 20812, 11683
2026/05/23 06:33:06.476, 4, 4, 20812, 11683
2026/05/23 06:33:06.476, 5, 0, 17516, 14979
2026/05/23 06:33:06.476, 6, 0, 17508, 14987
2026/05/23 06:33:06.477, 7, 0, 11648, 20847
2026/05/23 06:33:07.590, 0, 0, 21904, 10591
2026/05/23 06:33:07.590, 1, 0, 20950, 11545
2026/05/23 06:33:07.590, 2, 4, 20812, 11683
2026/05/23 06:33:07.590, 3, 0, 20950, 11545
2026/05/23 06:33:07.591, 4, 4, 20812, 11683
2026/05/23 06:33:07.591, 5, 0, 17516, 14979
2026/05/23 06:33:07.591, 6, 0, 17508, 14987
2026/05/23 06:33:07.591, 7, 0, 11648, 20847
2026/05/23 06:33:08.712, 0, 0, 21904, 10591
2026/05/23 06:33:08.713, 1, 0, 20950, 11545
2026/05/23 06:33:08.713, 2, 4, 20812, 11683
2026/05/23 06:33:08.713, 3, 0, 20950, 11545
2026/05/23 06:33:08.713, 4, 4, 20812, 11683
2026/05/23 06:33:08.713, 5, 0, 17516, 14979
2026/05/23 06:33:08.714, 6, 0, 17508, 14987
2026/05/23 06:33:08.714, 7, 0, 11648, 20847
