2026/05/20 17:08:43.273, 0, 0, 0
2026/05/20 17:08:43.274, 1, 0, 0
2026/05/20 17:08:43.275, 2, 0, 0
2026/05/20 17:08:43.275, 3, 0, 0
2026/05/20 17:08:43.276, 4, 0, 0
2026/05/20 17:08:43.276, 5, 0, 0
2026/05/20 17:08:43.276, 6, 0, 0
2026/05/20 17:08:43.277, 7, 0, 0
2026/05/20 17:08:43.995, 0, 1, 4
2026/05/20 17:08:43.995, 1, 0, 4
2026/05/20 17:08:44.029, 2, 0, 4
2026/05/20 17:08:44.058, 3, 0, 4
2026/05/20 17:08:44.059, 4, 1, 4
2026/05/20 17:08:44.118, 5, 1, 4
2026/05/20 17:08:44.119, 6, 0, 2
2026/05/20 17:08:44.148, 7, 0, 0
2026/05/20 17:08:45.120, 0, 0, 16
2026/05/20 17:08:45.121, 1, 0, 16
2026/05/20 17:08:45.124, 2, 0, 16
2026/05/20 17:08:45.128, 3, 0, 16
2026/05/20 17:08:45.132, 4, 0, 16
2026/05/20 17:08:45.135, 5, 0, 16
2026/05/20 17:08:45.141, 6, 0, 16
2026/05/20 17:08:45.145, 7, 0, 16
2026/05/20 17:08:45.862, 0, 1, 28
2026/05/20 17:08:45.863, 1, 0, 26
2026/05/20 17:08:45.863, 2, 0, 28
2026/05/20 17:08:45.863, 3, 0, 28
2026/05/20 17:08:45.864, 4, 0, 30
2026/05/20 17:08:45.864, 5, 1, 28
2026/05/20 17:08:45.864, 6, 0, 26
2026/05/20 17:08:45.864, 7, 1, 28
2026/05/20 17:08:46.460, 0, 2, 21794
2026/05/20 17:08:46.461, 1, 2, 20812
2026/05/20 17:08:46.461, 2, 2, 20812
2026/05/20 17:08:46.461, 3, 2, 20812
2026/05/20 17:08:46.462, 4, 2, 20812
2026/05/20 17:08:46.462, 5, 1, 17406
2026/05/20 17:08:46.462, 6, 2, 17386
2026/05/20 17:08:46.462, 7, 2, 11582
2026/05/20 17:08:47.080, 0, 2, 21794
2026/05/20 17:08:47.081, 1, 2, 20812
2026/05/20 17:08:47.081, 2, 2, 20812
2026/05/20 17:08:47.081, 3, 2, 20812
2026/05/20 17:08:47.081, 4, 2, 20812
2026/05/20 17:08:47.082, 5, 2, 17406
2026/05/20 17:08:47.082, 6, 2, 17386
