2026/05/20 19:39:37.284, 0, 0, 0
2026/05/20 19:39:37.284, 1, 0, 0
2026/05/20 19:39:37.285, 2, 0, 0
2026/05/20 19:39:37.285, 3, 0, 0
2026/05/20 19:39:37.285, 4, 0, 0
2026/05/20 19:39:37.285, 5, 0, 0
2026/05/20 19:39:37.285, 6, 0, 0
2026/05/20 19:39:37.286, 7, 0, 0
2026/05/20 19:39:37.896, 0, 1, 4
2026/05/20 19:39:37.897, 1, 0, 4
2026/05/20 19:39:37.897, 2, 1, 4
2026/05/20 19:39:37.897, 3, 1, 4
2026/05/20 19:39:37.898, 4, 0, 4
2026/05/20 19:39:37.902, 5, 0, 4
2026/05/20 19:39:37.907, 6, 0, 1
2026/05/20 19:39:37.908, 7, 0, 0
2026/05/20 19:39:38.773, 0, 0, 16
2026/05/20 19:39:38.779, 1, 0, 16
2026/05/20 19:39:38.780, 2, 0, 16
2026/05/20 19:39:38.782, 3, 0, 16
2026/05/20 19:39:38.783, 4, 0, 16
2026/05/20 19:39:38.784, 5, 0, 16
2026/05/20 19:39:38.790, 6, 0, 16
2026/05/20 19:39:38.792, 7, 0, 16
2026/05/20 19:39:39.450, 0, 1, 30
2026/05/20 19:39:39.451, 1, 0, 28
2026/05/20 19:39:39.451, 2, 0, 62
2026/05/20 19:39:39.452, 3, 0, 312
2026/05/20 19:39:39.452, 4, 0, 30
2026/05/20 19:39:39.452, 5, 1, 312
2026/05/20 19:39:39.453, 6, 1, 30
2026/05/20 19:39:39.453, 7, 0, 62
2026/05/20 19:39:40.085, 0, 3, 21794
2026/05/20 19:39:40.085, 1, 9, 20812
2026/05/20 19:39:40.085, 2, 2, 20812
2026/05/20 19:39:40.085, 3, 2, 20812
2026/05/20 19:39:40.086, 4, 1, 20812
2026/05/20 19:39:40.086, 5, 2, 17406
2026/05/20 19:39:40.086, 6, 18, 17386
2026/05/20 19:39:40.086, 7, 3, 11582
2026/05/20 19:39:40.677, 0, 3, 21794
2026/05/20 19:39:40.677, 1, 2, 20812
2026/05/20 19:39:40.678, 2, 1, 20812
2026/05/20 19:39:40.678, 3, 1, 20812
2026/05/20 19:39:40.678, 4, 5, 20812
2026/05/20 19:39:40.679, 5, 3, 17406
2026/05/20 19:39:40.679, 6, 15, 17386
2026/05/20 19:39:40.679, 7, 3, 11582
2026/05/20 19:39:41.270, 0, 3, 21794
2026/05/20 19:39:41.270, 1, 2, 20812
2026/05/20 19:39:41.270, 2, 1, 20812
2026/05/20 19:39:41.271, 3, 1, 20812
2026/05/20 19:39:41.271, 4, 25, 20812
2026/05/20 19:39:41.271, 5, 3, 17406
2026/05/20 19:39:41.271, 6, 2, 17386
2026/05/20 19:39:41.272, 7, 2, 11582
2026/05/20 19:39:41.849, 0, 4, 21794
2026/05/20 19:39:41.849, 1, 17, 20812
2026/05/20 19:39:41.850, 2, 2, 20812
2026/05/20 19:39:41.850, 3, 1, 20812
2026/05/20 19:39:41.850, 4, 3, 20812
2026/05/20 19:39:41.851, 5, 2, 17406
2026/05/20 19:39:41.851, 6, 3, 17386
2026/05/20 19:39:41.851, 7, 1, 11582
2026/05/20 19:39:42.447, 0, 3, 21794
2026/05/20 19:39:42.447, 1, 2, 20812
2026/05/20 19:39:42.447, 2, 1, 20812
2026/05/20 19:39:42.448, 3, 1, 20812
2026/05/20 19:39:42.448, 4, 2, 20812
2026/05/20 19:39:42.448, 5, 2, 17406
2026/05/20 19:39:42.449, 6, 2, 17386
2026/05/20 19:39:42.449, 7, 2, 11582
2026/05/20 19:39:43.019, 0, 2, 21794
2026/05/20 19:39:43.019, 1, 2, 20812
2026/05/20 19:39:43.019, 2, 2, 20812
2026/05/20 19:39:43.020, 3, 1, 20812
2026/05/20 19:39:43.020, 4, 6, 20812
2026/05/20 19:39:43.020, 5, 3, 17406
2026/05/20 19:39:43.020, 6, 3, 17386
