timestamp,index,utilization.gpu [%],memory.used [MiB],memory.free [MiB]
2026/05/23 06:29:41.558, 6, 0, 19676, 12819
2026/05/23 06:29:41.558, 7, 0, 13840, 18655
2026/05/23 06:29:42.645, 0, 0, 24076, 8419
2026/05/23 06:29:42.646, 1, 0, 23110, 9385
2026/05/23 06:29:42.646, 2, 0, 23110, 9385
2026/05/23 06:29:42.646, 3, 0, 23110, 9385
2026/05/23 06:29:42.647, 4, 0, 23110, 9385
2026/05/23 06:29:42.647, 5, 0, 19688, 12807
2026/05/23 06:29:42.647, 6, 0, 19676, 12819
2026/05/23 06:29:42.647, 7, 0, 13840, 18655
2026/05/23 06:29:43.735, 0, 0, 24076, 8419
2026/05/23 06:29:43.735, 1, 0, 23110, 9385
2026/05/23 06:29:43.736, 2, 0, 23110, 9385
2026/05/23 06:29:43.736, 3, 0, 23110, 9385
2026/05/23 06:29:43.736, 4, 0, 23110, 9385
2026/05/23 06:29:43.736, 5, 0, 19688, 12807
2026/05/23 06:29:43.736, 6, 0, 19676, 12819
2026/05/23 06:29:43.737, 7, 0, 13840, 18655
2026/05/23 06:29:44.809, 0, 0, 24076, 8419
2026/05/23 06:29:44.810, 1, 0, 23110, 9385
2026/05/23 06:29:44.810, 2, 0, 23110, 9385
2026/05/23 06:29:44.810, 3, 0, 23110, 9385
2026/05/23 06:29:44.811, 4, 0, 23110, 9385
2026/05/23 06:29:44.811, 5, 0, 19688, 12807
2026/05/23 06:29:44.811, 6, 0, 19676, 12819
2026/05/23 06:29:44.811, 7, 0, 13840, 18655
2026/05/23 06:29:45.906, 0, 0, 24076, 8419
2026/05/23 06:29:45.907, 1, 0, 23110, 9385
2026/05/23 06:29:45.907, 2, 0, 23110, 9385
2026/05/23 06:29:45.908, 3, 0, 23110, 9385
2026/05/23 06:29:45.908, 4, 0, 23110, 9385
2026/05/23 06:29:45.908, 5, 0, 19688, 12807
2026/05/23 06:29:45.909, 6, 0, 19676, 12819
2026/05/23 06:29:45.909, 7, 0, 13840, 18655
2026/05/23 06:29:47.084, 0, 1, 24070, 8425
2026/05/23 06:29:47.084, 1, 1, 23104, 9391
2026/05/23 06:29:47.085, 2, 1, 23107, 9388
2026/05/23 06:29:47.085, 3, 1, 23108, 9387
2026/05/23 06:29:47.086, 4, 1, 23108, 9387
2026/05/23 06:29:47.086, 5, 1, 19686, 12809
2026/05/23 06:29:47.086, 6, 0, 19674, 12821
2026/05/23 06:29:47.087, 7, 1, 13838, 18657
