2026/05/20 22:15:25.158, 0, 75, 0
2026/05/20 22:15:25.158, 1, 88, 0
2026/05/20 22:15:25.159, 2, 92, 0
2026/05/20 22:15:25.159, 3, 100, 0
2026/05/20 22:15:25.160, 4, 100, 0
2026/05/20 22:15:25.160, 5, 100, 0
2026/05/20 22:15:25.161, 6, 100, 0
2026/05/20 22:15:25.161, 7, 74, 0
2026/05/20 22:15:25.755, 0, 100, 4
2026/05/20 22:15:25.757, 1, 1, 4
2026/05/20 22:15:25.758, 2, 1, 4
2026/05/20 22:15:25.758, 3, 1, 4
2026/05/20 22:15:25.760, 4, 0, 4
2026/05/20 22:15:25.760, 5, 0, 4
2026/05/20 22:15:25.761, 6, 1, 4
2026/05/20 22:15:25.762, 7, 0, 1
2026/05/20 22:15:26.786, 0, 0, 16
2026/05/20 22:15:26.791, 1, 0, 16
2026/05/20 22:15:26.798, 2, 0, 16
2026/05/20 22:15:26.806, 3, 0, 16
2026/05/20 22:15:26.822, 4, 0, 16
2026/05/20 22:15:26.839, 5, 0, 16
2026/05/20 22:15:26.855, 6, 0, 16
2026/05/20 22:15:26.862, 7, 0, 16
2026/05/20 22:15:27.587, 0, 0, 312
2026/05/20 22:15:27.588, 1, 0, 30
2026/05/20 22:15:27.588, 2, 0, 62
2026/05/20 22:15:27.589, 3, 0, 28
2026/05/20 22:15:27.589, 4, 0, 62
2026/05/20 22:15:27.589, 5, 1, 28
2026/05/20 22:15:27.589, 6, 0, 28
2026/05/20 22:15:27.590, 7, 3, 28
2026/05/20 22:15:28.195, 0, 2, 21794
2026/05/20 22:15:28.196, 1, 2, 20812
2026/05/20 22:15:28.196, 2, 3, 20812
2026/05/20 22:15:28.196, 3, 23, 20812
2026/05/20 22:15:28.197, 4, 2, 20812
2026/05/20 22:15:28.197, 5, 3, 17406
2026/05/20 22:15:28.197, 6, 12, 17386
2026/05/20 22:15:28.197, 7, 2, 11582
2026/05/20 22:15:28.789, 0, 18, 21794
2026/05/20 22:15:28.789, 1, 3, 20812
2026/05/20 22:15:28.789, 2, 13, 20812
2026/05/20 22:15:28.790, 3, 20, 20812
2026/05/20 22:15:28.790, 4, 2, 20812
2026/05/20 22:15:28.790, 5, 2, 17406
2026/05/20 22:15:28.790, 6, 20, 17386
2026/05/20 22:15:28.791, 7, 5, 11582
2026/05/20 22:15:29.380, 0, 2, 21794
2026/05/20 22:15:29.380, 1, 2, 20812
2026/05/20 22:15:29.381, 2, 3, 20812
2026/05/20 22:15:29.381, 3, 26, 20812
