timestamp,index,utilization.gpu [%],memory.used [MiB],memory.free [MiB]
2026/05/23 06:30:07.837, 3, 2, 20812, 11683
2026/05/23 06:30:07.837, 4, 2, 20812, 11683
2026/05/23 06:30:07.838, 5, 2, 17406, 15089
2026/05/23 06:30:07.839, 6, 2, 17386, 15109
2026/05/23 06:30:07.839, 7, 2, 11582, 20913
2026/05/23 06:30:08.977, 0, 2, 21794, 10701
2026/05/23 06:30:08.978, 1, 2, 20812, 11683
2026/05/23 06:30:08.979, 2, 2, 20812, 11683
2026/05/23 06:30:08.979, 3, 2, 20812, 11683
2026/05/23 06:30:08.980, 4, 2, 20812, 11683
2026/05/23 06:30:08.980, 5, 1, 17406, 15089
2026/05/23 06:30:08.981, 6, 2, 17386, 15109
2026/05/23 06:30:08.981, 7, 3, 11582, 20913
2026/05/23 06:30:10.093, 0, 2, 21794, 10701
2026/05/23 06:30:10.094, 1, 2, 20812, 11683
2026/05/23 06:30:10.094, 2, 13, 20812, 11683
2026/05/23 06:30:10.094, 3, 2, 20812, 11683
2026/05/23 06:30:10.095, 4, 2, 20812, 11683
2026/05/23 06:30:10.095, 5, 2, 17406, 15089
2026/05/23 06:30:10.095, 6, 2, 17386, 15109
2026/05/23 06:30:10.095, 7, 2, 11582, 20913
2026/05/23 06:30:11.186, 0, 2, 21794, 10701
2026/05/23 06:30:11.186, 1, 2, 20812, 11683
2026/05/23 06:30:11.187, 2, 2, 20812, 11683
2026/05/23 06:30:11.187, 3, 2, 20812, 11683
2026/05/23 06:30:11.187, 4, 2, 20812, 11683
2026/05/23 06:30:11.187, 5, 3, 17406, 15089
2026/05/23 06:30:11.188, 6, 2, 17386, 15109
2026/05/23 06:30:11.188, 7, 2, 11582, 20913
2026/05/23 06:30:12.273, 0, 2, 21794, 10701
2026/05/23 06:30:12.273, 1, 3, 20812, 11683
2026/05/23 06:30:12.274, 2, 2, 20812, 11683
2026/05/23 06:30:12.274, 3, 5, 20812, 11683
2026/05/23 06:30:12.274, 4, 2, 20812, 11683
2026/05/23 06:30:12.274, 5, 4, 17406, 15089
2026/05/23 06:30:12.274, 6, 2, 17386, 15109
2026/05/23 06:30:12.275, 7, 2, 11582, 20913
2026/05/23 06:30:13.402, 0, 2, 21794, 10701
2026/05/23 06:30:13.402, 1, 2, 20812, 11683
2026/05/23 06:30:13.402, 2, 2, 20812, 11683
2026/05/23 06:30:13.403, 3, 2, 20812, 11683
2026/05/23 06:30:13.403, 4, 2, 20812, 11683
2026/05/23 06:30:13.403, 5, 2, 17406, 15089
2026/05/23 06:30:13.403, 6, 2, 17386, 15109
2026/05/23 06:30:13.404, 7, 2, 11582, 20913
2026/05/23 06:30:14.472, 0, 2, 21794, 10701
2026/05/23 06:30:14.473, 1, 2, 20812, 11683
2026/05/23 06:30:14.473, 2, 2, 20812, 11683
2026/05/23 06:30:14.473, 3, 2, 20812, 11683
2026/05/23 06:30:14.473, 4, 2, 20812, 11683
2026/05/23 06:30:14.474, 5, 1, 17406, 15089
2026/05/23 06:30:14.474, 6, 2, 17386, 15109
2026/05/23 06:30:14.474, 7, 2, 11582, 20913
2026/05/23 06:30:15.583, 0, 2, 21794, 10701
2026/05/23 06:30:15.583, 1, 2, 20812, 11683
2026/05/23 06:30:15.583, 2, 2, 20812, 11683
2026/05/23 06:30:15.584, 3, 2, 20812, 11683
2026/05/23 06:30:15.584, 4, 2, 20812, 11683
2026/05/23 06:30:15.584, 5, 1, 17406, 15089
2026/05/23 06:30:15.584, 6, 2, 17386, 15109
2026/05/23 06:30:15.585, 7, 2, 11582, 20913
2026/05/23 06:30:16.673, 0, 2, 21794, 10701
2026/05/23 06:30:16.673, 1, 2, 20812, 11683
2026/05/23 06:30:16.673, 2, 3, 20812, 11683
2026/05/23 06:30:16.673, 3, 2, 20812, 11683
2026/05/23 06:30:16.674, 4, 2, 20812, 11683
2026/05/23 06:30:16.674, 5, 2, 17406, 15089
2026/05/23 06:30:16.674, 6, 2, 17386, 15109
2026/05/23 06:30:16.674, 7, 2, 11582, 20913
2026/05/23 06:30:17.778, 0, 2, 21794, 10701
2026/05/23 06:30:17.779, 1, 2, 20812, 11683
2026/05/23 06:30:17.779, 2, 3, 20812, 11683
2026/05/23 06:30:17.779, 3, 1, 20812, 11683
2026/05/23 06:30:17.780, 4, 2, 20812, 11683
2026/05/23 06:30:17.780, 5, 3, 17406, 15089
2026/05/23 06:30:17.780, 6, 2, 17386, 15109
2026/05/23 06:30:17.780, 7, 2, 11582, 20913
2026/05/23 06:30:18.903, 0, 2, 21794, 10701
2026/05/23 06:30:18.903, 1, 2, 20812, 11683
2026/05/23 06:30:18.903, 2, 6, 20812, 11683
2026/05/23 06:30:18.903, 3, 3, 20812, 11683
2026/05/23 06:30:18.904, 4, 2, 20812, 11683
2026/05/23 06:30:18.904, 5, 3, 17406, 15089
2026/05/23 06:30:18.904, 6, 2, 17386, 15109
2026/05/23 06:30:18.904, 7, 2, 11582, 20913
2026/05/23 06:30:19.989, 0, 2, 21794, 10701
2026/05/23 06:30:19.990, 1, 2, 20812, 11683
2026/05/23 06:30:19.990, 2, 2, 20812, 11683
2026/05/23 06:30:19.990, 3, 2, 20812, 11683
2026/05/23 06:30:19.990, 4, 2, 20812, 11683
2026/05/23 06:30:19.991, 5, 2, 17406, 15089
2026/05/23 06:30:19.991, 6, 2, 17386, 15109
2026/05/23 06:30:19.991, 7, 2, 11582, 20913
2026/05/23 06:30:21.097, 0, 2, 21794, 10701
2026/05/23 06:30:21.097, 1, 2, 20812, 11683
2026/05/23 06:30:21.098, 2, 5, 20812, 11683
2026/05/23 06:30:21.098, 3, 6, 20812, 11683
2026/05/23 06:30:21.098, 4, 6, 20812, 11683
2026/05/23 06:30:21.098, 5, 2, 17406, 15089
2026/05/23 06:30:21.099, 6, 2, 17386, 15109
2026/05/23 06:30:21.099, 7, 2, 11582, 20913
2026/05/23 06:30:22.188, 0, 2, 21794, 10701
2026/05/23 06:30:22.188, 1, 2, 20812, 11683
2026/05/23 06:30:22.188, 2, 4, 20812, 11683
2026/05/23 06:30:22.188, 3, 2, 20812, 11683
2026/05/23 06:30:22.189, 4, 2, 20812, 11683
2026/05/23 06:30:22.189, 5, 2, 17406, 15089
2026/05/23 06:30:22.189, 6, 2, 17386, 15109
2026/05/23 06:30:22.189, 7, 2, 11582, 20913
2026/05/23 06:30:23.274, 0, 2, 21794, 10701
2026/05/23 06:30:23.275, 1, 2, 20812, 11683
2026/05/23 06:30:23.275, 2, 5, 20812, 11683
2026/05/23 06:30:23.275, 3, 2, 20812, 11683
2026/05/23 06:30:23.275, 4, 2, 20812, 11683
2026/05/23 06:30:23.276, 5, 2, 17406, 15089
2026/05/23 06:30:23.276, 6, 2, 17386, 15109
2026/05/23 06:30:23.276, 7, 2, 11582, 20913
2026/05/23 06:30:24.380, 0, 2, 21794, 10701
2026/05/23 06:30:24.381, 1, 4, 20812, 11683
2026/05/23 06:30:24.381, 2, 8, 20812, 11683
2026/05/23 06:30:24.381, 3, 2, 20812, 11683
2026/05/23 06:30:24.381, 4, 16, 20812, 11683
2026/05/23 06:30:24.382, 5, 2, 17406, 15089
2026/05/23 06:30:24.382, 6, 2, 17386, 15109
