timestamp,index,utilization.gpu,memory.used,memory.total
2026/05/23 20:39:52.585, 0, 0, 13184, 32768
2026/05/23 20:39:52.585, 1, 0, 13184, 32768
2026/05/23 20:39:52.585, 2, 0, 13184, 32768
2026/05/23 20:39:52.586, 3, 0, 13184, 32768
2026/05/23 20:39:52.586, 4, 1, 13184, 32768
2026/05/23 20:39:52.586, 5, 0, 13184, 32768
2026/05/23 20:39:52.587, 6, 0, 13184, 32768
2026/05/23 20:39:52.587, 7, 0, 13184, 32768
2026/05/23 20:39:52.879, 0, 7, 13184, 32768
2026/05/23 20:39:52.880, 1, 7, 13184, 32768
2026/05/23 20:39:52.880, 2, 7, 13184, 32768
2026/05/23 20:39:52.880, 3, 6, 13184, 32768
2026/05/23 20:39:52.881, 4, 6, 13184, 32768
2026/05/23 20:39:52.881, 5, 7, 13184, 32768
2026/05/23 20:39:52.882, 6, 7, 13184, 32768
2026/05/23 20:39:52.882, 7, 25, 13184, 32768
2026/05/23 20:39:53.172, 0, 10, 13184, 32768
2026/05/23 20:39:53.173, 1, 10, 13184, 32768
2026/05/23 20:39:53.173, 2, 10, 13184, 32768
2026/05/23 20:39:53.173, 3, 10, 13184, 32768
2026/05/23 20:39:53.174, 4, 10, 13184, 32768
2026/05/23 20:39:53.174, 5, 11, 13184, 32768
2026/05/23 20:39:53.175, 6, 9, 13184, 32768
2026/05/23 20:39:53.175, 7, 30, 13184, 32768
2026/05/23 20:39:53.441, 0, 10, 13184, 32768
2026/05/23 20:39:53.441, 1, 10, 13184, 32768
2026/05/23 20:39:53.441, 2, 9, 13184, 32768
2026/05/23 20:39:53.441, 3, 10, 13184, 32768
2026/05/23 20:39:53.441, 4, 11, 13184, 32768
2026/05/23 20:39:53.442, 5, 10, 13184, 32768
2026/05/23 20:39:53.442, 6, 9, 13184, 32768
2026/05/23 20:39:53.442, 7, 30, 13184, 32768
2026/05/23 20:39:53.725, 0, 10, 13184, 32768
2026/05/23 20:39:53.726, 1, 10, 13184, 32768
2026/05/23 20:39:53.726, 2, 10, 13184, 32768
2026/05/23 20:39:53.727, 3, 10, 13184, 32768
2026/05/23 20:39:53.727, 4, 11, 13184, 32768
2026/05/23 20:39:53.727, 5, 11, 13184, 32768
2026/05/23 20:39:53.727, 6, 9, 13184, 32768
2026/05/23 20:39:53.728, 7, 30, 13184, 32768
2026/05/23 20:39:53.993, 0, 11, 13184, 32768
2026/05/23 20:39:53.993, 1, 11, 13184, 32768
2026/05/23 20:39:53.993, 2, 10, 13184, 32768
2026/05/23 20:39:53.993, 3, 10, 13184, 32768
2026/05/23 20:39:53.994, 4, 12, 13184, 32768
2026/05/23 20:39:53.994, 5, 12, 13184, 32768
2026/05/23 20:39:53.994, 6, 10, 13184, 32768
2026/05/23 20:39:53.994, 7, 30, 13184, 32768
2026/05/23 20:39:54.294, 0, 10, 13184, 32768
2026/05/23 20:39:54.295, 1, 10, 13184, 32768
2026/05/23 20:39:54.295, 2, 10, 13184, 32768
2026/05/23 20:39:54.295, 3, 10, 13184, 32768
2026/05/23 20:39:54.295, 4, 12, 13184, 32768
2026/05/23 20:39:54.295, 5, 11, 13184, 32768
2026/05/23 20:39:54.295, 6, 9, 13184, 32768
2026/05/23 20:39:54.296, 7, 30, 13184, 32768
2026/05/23 20:39:54.581, 0, 10, 13184, 32768
2026/05/23 20:39:54.581, 1, 10, 13184, 32768
2026/05/23 20:39:54.581, 2, 10, 13184, 32768
2026/05/23 20:39:54.581, 3, 10, 13184, 32768
2026/05/23 20:39:54.581, 4, 11, 13184, 32768
