appliance packed blk.14.ffn_down_exps.weight experts=256/256 gpu=2 weight_offset=7302584064 scale_offset=8376325888 k_pack=0x341321
appliance packed blk.14.ffn_gate_exps.weight experts=256/256 gpu=2 weight_offset=8443434752 scale_offset=9517176576 k_pack=0x341321
appliance packed blk.14.ffn_up_exps.weight experts=256/256 gpu=2 weight_offset=9584285440 scale_offset=10658027264 k_pack=0x341321
appliance packed blk.15.ffn_down_exps.weight experts=256/256 gpu=2 weight_offset=10874322944 scale_offset=11948064768 k_pack=0x341321
appliance packed blk.15.ffn_gate_exps.weight experts=256/256 gpu=2 weight_offset=12015173632 scale_offset=13088915456 k_pack=0x341321
appliance packed blk.15.ffn_up_exps.weight experts=256/256 gpu=2 weight_offset=13156024320 scale_offset=14229766144 k_pack=0x341321
appliance packed blk.16.ffn_down_exps.weight experts=256/256 gpu=2 weight_offset=14467382016 scale_offset=15541123840 k_pack=0x341321
appliance packed blk.16.ffn_gate_exps.weight experts=256/256 gpu=2 weight_offset=15608232704 scale_offset=16681974528 k_pack=0x341321
appliance packed blk.16.ffn_up_exps.weight experts=256/256 gpu=2 weight_offset=16749083392 scale_offset=17822825216 k_pack=0x341321
appliance packed blk.17.ffn_down_exps.weight experts=256/256 gpu=2 weight_offset=18039120896 scale_offset=19112862720 k_pack=0x341321
appliance packed blk.17.ffn_gate_exps.weight experts=256/256 gpu=2 weight_offset=19179971584 scale_offset=20253713408 k_pack=0x341321
appliance packed blk.17.ffn_up_exps.weight experts=256/256 gpu=2 weight_offset=20320822272 scale_offset=21394564096 k_pack=0x341321
appliance packed blk.18.ffn_down_exps.weight experts=256/256 gpu=3 weight_offset=137786112 scale_offset=1211527936 k_pack=0x341321
appliance packed blk.18.ffn_gate_exps.weight experts=256/256 gpu=3 weight_offset=1278636800 scale_offset=2352378624 k_pack=0x341321
appliance packed blk.18.ffn_up_exps.weight experts=256/256 gpu=3 weight_offset=2419487488 scale_offset=3493229312 k_pack=0x341321
appliance packed blk.19.ffn_down_exps.weight experts=256/256 gpu=3 weight_offset=3709524992 scale_offset=4783266816 k_pack=0x341321
appliance packed blk.19.ffn_gate_exps.weight experts=256/256 gpu=3 weight_offset=4850375680 scale_offset=5924117504 k_pack=0x341321
appliance packed blk.19.ffn_up_exps.weight experts=256/256 gpu=3 weight_offset=5991226368 scale_offset=7064968192 k_pack=0x341321
appliance packed blk.20.ffn_down_exps.weight experts=256/256 gpu=3 weight_offset=7302584064 scale_offset=8376325888 k_pack=0x341321
appliance packed blk.20.ffn_gate_exps.weight experts=256/256 gpu=3 weight_offset=8443434752 scale_offset=9517176576 k_pack=0x341321
appliance packed blk.20.ffn_up_exps.weight experts=256/256 gpu=3 weight_offset=9584285440 scale_offset=10658027264 k_pack=0x341321
appliance packed blk.21.ffn_down_exps.weight experts=256/256 gpu=3 weight_offset=10874322944 scale_offset=11948064768 k_pack=0x341321
appliance packed blk.21.ffn_gate_exps.weight experts=256/256 gpu=3 weight_offset=12015173632 scale_offset=13088915456 k_pack=0x341321
appliance packed blk.21.ffn_up_exps.weight experts=256/256 gpu=3 weight_offset=13156024320 scale_offset=14229766144 k_pack=0x341321
appliance packed blk.22.ffn_down_exps.weight experts=256/256 gpu=3 weight_offset=14467382016 scale_offset=15541123840 k_pack=0x341321
appliance packed blk.22.ffn_gate_exps.weight experts=256/256 gpu=3 weight_offset=15608232704 scale_offset=16681974528 k_pack=0x341321
appliance packed blk.22.ffn_up_exps.weight experts=256/256 gpu=3 weight_offset=16749083392 scale_offset=17822825216 k_pack=0x341321
appliance packed blk.23.ffn_down_exps.weight experts=256/256 gpu=3 weight_offset=18039120896 scale_offset=19112862720 k_pack=0x341321
appliance packed blk.23.ffn_gate_exps.weight experts=256/256 gpu=3 weight_offset=19179971584 scale_offset=20253713408 k_pack=0x341321
appliance packed blk.23.ffn_up_exps.weight experts=256/256 gpu=3 weight_offset=20320822272 scale_offset=21394564096 k_pack=0x341321
appliance packed blk.24.ffn_down_exps.weight experts=256/256 gpu=4 weight_offset=137786112 scale_offset=1211527936 k_pack=0x341321
appliance packed blk.24.ffn_gate_exps.weight experts=256/256 gpu=4 weight_offset=1278636800 scale_offset=2352378624 k_pack=0x341321
appliance packed blk.24.ffn_up_exps.weight experts=256/256 gpu=4 weight_offset=2419487488 scale_offset=3493229312 k_pack=0x341321
appliance packed blk.25.ffn_down_exps.weight experts=256/256 gpu=4 weight_offset=3709524992 scale_offset=4783266816 k_pack=0x341321
appliance packed blk.25.ffn_gate_exps.weight experts=256/256 gpu=4 weight_offset=4850375680 scale_offset=5924117504 k_pack=0x341321
appliance packed blk.25.ffn_up_exps.weight experts=256/256 gpu=4 weight_offset=5991226368 scale_offset=7064968192 k_pack=0x341321
appliance packed blk.26.ffn_down_exps.weight experts=256/256 gpu=4 weight_offset=7302584064 scale_offset=8376325888 k_pack=0x341321
appliance packed blk.26.ffn_gate_exps.weight experts=256/256 gpu=4 weight_offset=8443434752 scale_offset=9517176576 k_pack=0x341321
appliance packed blk.26.ffn_up_exps.weight experts=256/256 gpu=4 weight_offset=9584285440 scale_offset=10658027264 k_pack=0x341321
appliance packed blk.27.ffn_down_exps.weight experts=256/256 gpu=4 weight_offset=10874322944 scale_offset=11948064768 k_pack=0x341321
appliance packed blk.27.ffn_gate_exps.weight experts=256/256 gpu=4 weight_offset=12015173632 scale_offset=13088915456 k_pack=0x341321
appliance packed blk.27.ffn_up_exps.weight experts=256/256 gpu=4 weight_offset=13156024320 scale_offset=14229766144 k_pack=0x341321
appliance packed blk.28.ffn_down_exps.weight experts=256/256 gpu=4 weight_offset=14467382016 scale_offset=15541123840 k_pack=0x341321
appliance packed blk.28.ffn_gate_exps.weight experts=256/256 gpu=4 weight_offset=15608232704 scale_offset=16681974528 k_pack=0x341321
appliance packed blk.28.ffn_up_exps.weight experts=256/256 gpu=4 weight_offset=16749083392 scale_offset=17822825216 k_pack=0x341321
appliance packed blk.29.ffn_down_exps.weight experts=256/256 gpu=4 weight_offset=18039120896 scale_offset=19112862720 k_pack=0x341321
