2026/05/21 21:57:43.905, 0, 0, 0
2026/05/21 21:57:43.906, 1, 0, 0
2026/05/21 21:57:43.906, 2, 0, 0
2026/05/21 21:57:43.906, 3, 0, 0
2026/05/21 21:57:43.907, 4, 0, 0
2026/05/21 21:57:43.907, 5, 0, 0
2026/05/21 21:57:43.907, 6, 0, 0
2026/05/21 21:57:43.907, 7, 0, 0
2026/05/21 21:57:44.496, 0, 0, 4
2026/05/21 21:57:44.497, 1, 0, 4
2026/05/21 21:57:44.497, 2, 0, 4
2026/05/21 21:57:44.502, 3, 0, 4
2026/05/21 21:57:44.503, 4, 0, 4
2026/05/21 21:57:44.503, 5, 0, 1
2026/05/21 21:57:44.504, 6, 0, 0
2026/05/21 21:57:44.504, 7, 0, 0
2026/05/21 21:57:45.743, 0, 0, 16
2026/05/21 21:57:45.756, 1, 0, 16
2026/05/21 21:57:45.770, 2, 0, 16
2026/05/21 21:57:45.774, 3, 0, 16
2026/05/21 21:57:45.775, 4, 0, 16
2026/05/21 21:57:45.780, 5, 0, 16
2026/05/21 21:57:45.788, 6, 0, 16
2026/05/21 21:57:45.793, 7, 0, 16
2026/05/21 21:57:46.488, 0, 1, 21794
2026/05/21 21:57:46.489, 1, 0, 20812
2026/05/21 21:57:46.489, 2, 1, 20812
2026/05/21 21:57:46.489, 3, 1, 20812
2026/05/21 21:57:46.490, 4, 1, 20812
2026/05/21 21:57:46.490, 5, 1, 17406
2026/05/21 21:57:46.491, 6, 0, 17386
2026/05/21 21:57:46.491, 7, 1, 11582
2026/05/21 21:57:47.084, 0, 2, 21794
2026/05/21 21:57:47.084, 1, 2, 20812
2026/05/21 21:57:47.084, 2, 4, 20812
2026/05/21 21:57:47.085, 3, 21, 20812
2026/05/21 21:57:47.085, 4, 21, 20812
2026/05/21 21:57:47.085, 5, 3, 17406
2026/05/21 21:57:47.085, 6, 10, 17386
2026/05/21 21:57:47.086, 7, 18, 11582
2026/05/21 21:57:47.676, 0, 2, 21794
2026/05/21 21:57:47.677, 1, 2, 20812
2026/05/21 21:57:47.677, 2, 12, 20812
2026/05/21 21:57:47.677, 3, 3, 20812
2026/05/21 21:57:47.678, 4, 9, 20812
2026/05/21 21:57:47.678, 5, 3, 17406
2026/05/21 21:57:47.678, 6, 2, 17386
2026/05/21 21:57:47.679, 7, 2, 11582
2026/05/21 21:57:48.274, 0, 2, 21794
2026/05/21 21:57:48.275, 1, 2, 20812
2026/05/21 21:57:48.275, 2, 2, 20812
2026/05/21 21:57:48.276, 3, 2, 20812
2026/05/21 21:57:48.276, 4, 4, 20812
2026/05/21 21:57:48.276, 5, 3, 17406
2026/05/21 21:57:48.277, 6, 2, 17386
2026/05/21 21:57:48.277, 7, 2, 11582
2026/05/21 21:57:48.906, 0, 3, 21794
2026/05/21 21:57:48.906, 1, 2, 20812
2026/05/21 21:57:48.907, 2, 2, 20812
2026/05/21 21:57:48.908, 3, 2, 20812
2026/05/21 21:57:48.908, 4, 4, 20812
2026/05/21 21:57:48.909, 5, 17, 17406
