2026/05/23 10:22:50.168, 0, 0, 0, 21904, 32768, 57.33
2026/05/23 10:22:50.170, 1, 0, 0, 20950, 32768, 55.85
2026/05/23 10:22:50.171, 2, 0, 0, 20950, 32768, 57.89
2026/05/23 10:22:50.173, 3, 0, 0, 20950, 32768, 60.28
2026/05/23 10:22:50.174, 4, 0, 0, 20950, 32768, 61.31
2026/05/23 10:22:50.175, 5, 0, 0, 17516, 32768, 60.82
2026/05/23 10:22:50.177, 6, 0, 0, 17508, 32768, 59.34
2026/05/23 10:22:50.178, 7, 0, 0, 11648, 32768, 59.26
2026/05/23 10:22:50.680, 0, 13, 1, 23698, 32768, 57.82
2026/05/23 10:22:50.681, 1, 0, 0, 20952, 32768, 55.39
2026/05/23 10:22:50.683, 2, 0, 0, 20952, 32768, 57.40
2026/05/23 10:22:50.685, 3, 0, 0, 20952, 32768, 59.79
2026/05/23 10:22:50.687, 4, 0, 0, 20952, 32768, 60.32
2026/05/23 10:22:50.688, 5, 0, 0, 17518, 32768, 60.82
2026/05/23 10:22:50.690, 6, 0, 0, 17510, 32768, 59.34
2026/05/23 10:22:50.692, 7, 0, 0, 11650, 32768, 59.26
2026/05/23 10:22:51.194, 0, 8, 0, 24122, 32768, 57.33
2026/05/23 10:22:51.196, 1, 0, 0, 23166, 32768, 57.86
2026/05/23 10:22:51.197, 2, 0, 0, 22902, 32768, 59.38
2026/05/23 10:22:51.199, 3, 0, 0, 20952, 32768, 59.79
2026/05/23 10:22:51.201, 4, 0, 0, 20952, 32768, 60.82
2026/05/23 10:22:51.204, 5, 0, 0, 17518, 32768, 60.82
2026/05/23 10:22:51.206, 6, 0, 0, 17510, 32768, 59.34
2026/05/23 10:22:51.207, 7, 0, 0, 11650, 32768, 59.26
2026/05/23 10:22:51.709, 0, 4, 1, 24124, 32768, 74.04
2026/05/23 10:22:51.711, 1, 9, 3, 23168, 32768, 77.49
2026/05/23 10:22:51.714, 2, 9, 3, 23168, 32768, 96.28
2026/05/23 10:22:51.716, 3, 9, 3, 23168, 32768, 72.57
2026/05/23 10:22:51.717, 4, 0, 0, 23168, 32768, 61.80
2026/05/23 10:22:51.719, 5, 11, 3, 19734, 32768, 62.79
2026/05/23 10:22:51.721, 6, 7, 2, 19728, 32768, 62.26
2026/05/23 10:22:51.722, 7, 9, 2, 13868, 32768, 61.23
2026/05/23 10:22:52.224, 0, 13, 4, 24124, 32768, 61.76
2026/05/23 10:22:52.226, 1, 13, 4, 23168, 32768, 63.24
2026/05/23 10:22:52.227, 2, 14, 4, 23168, 32768, 68.22
2026/05/23 10:22:52.229, 3, 13, 4, 23168, 32768, 79.46
2026/05/23 10:22:52.231, 4, 14, 4, 23168, 32768, 93.26
2026/05/23 10:22:52.232, 5, 11, 3, 19734, 32768, 96.71
2026/05/23 10:22:52.235, 6, 11, 3, 19728, 32768, 70.15
2026/05/23 10:22:52.237, 7, 7, 2, 13868, 32768, 59.75
2026/05/23 10:22:52.738, 0, 13, 4, 24124, 32768, 61.27
2026/05/23 10:22:52.740, 1, 14, 4, 23168, 32768, 61.27
2026/05/23 10:22:52.742, 2, 14, 4, 23168, 32768, 68.71
2026/05/23 10:22:52.743, 3, 14, 4, 23168, 32768, 77.49
2026/05/23 10:22:52.745, 4, 13, 4, 23168, 32768, 91.78
2026/05/23 10:22:52.747, 5, 11, 3, 19734, 32768, 95.79
2026/05/23 10:22:52.748, 6, 11, 3, 19728, 32768, 59.79
2026/05/23 10:22:52.750, 7, 10, 4, 13868, 32768, 60.24
2026/05/23 10:22:53.252, 0, 9, 3, 24124, 32768, 65.67
2026/05/23 10:22:53.254, 1, 11, 3, 23168, 32768, 69.65
2026/05/23 10:22:53.256, 2, 14, 4, 23168, 32768, 80.01
2026/05/23 10:22:53.257, 3, 14, 4, 23168, 32768, 97.14
2026/05/23 10:22:53.259, 4, 13, 4, 23168, 32768, 73.60
2026/05/23 10:22:53.260, 5, 11, 3, 19734, 32768, 61.76
2026/05/23 10:22:53.262, 6, 11, 3, 19728, 32768, 60.78
2026/05/23 10:22:53.264, 7, 11, 5, 13868, 32768, 61.23
2026/05/23 10:22:53.765, 0, 13, 4, 24124, 32768, 80.94
2026/05/23 10:22:53.768, 1, 13, 4, 23168, 32768, 56.83
2026/05/23 10:22:53.770, 2, 13, 4, 23168, 32768, 59.34
2026/05/23 10:22:53.772, 3, 13, 4, 23168, 32768, 62.26
2026/05/23 10:22:53.773, 4, 13, 4, 23168, 32768, 65.75
2026/05/23 10:22:53.775, 5, 11, 3, 19734, 32768, 67.23
2026/05/23 10:22:53.776, 6, 11, 3, 19728, 32768, 68.67
2026/05/23 10:22:53.778, 7, 7, 2, 13868, 32768, 66.65
2026/05/23 10:22:54.280, 0, 13, 4, 24124, 32768, 71.58
2026/05/23 10:22:54.282, 1, 13, 4, 23168, 32768, 77.49
2026/05/23 10:22:54.284, 2, 14, 4, 23168, 32768, 94.86
2026/05/23 10:22:54.286, 3, 13, 4, 23168, 32768, 71.58
2026/05/23 10:22:54.288, 4, 13, 4, 23168, 32768, 61.80
2026/05/23 10:22:54.290, 5, 11, 3, 19734, 32768, 65.75
2026/05/23 10:22:54.291, 6, 11, 3, 19728, 32768, 62.26
2026/05/23 10:22:54.293, 7, 7, 2, 13868, 32768, 61.23
2026/05/23 10:22:54.795, 0, 13, 4, 24124, 32768, 78.97
2026/05/23 10:22:54.796, 1, 13, 4, 23168, 32768, 92.28
2026/05/23 10:22:54.798, 2, 14, 4, 23168, 32768, 71.18
2026/05/23 10:22:54.799, 3, 13, 4, 23168, 32768, 60.78
2026/05/23 10:22:54.801, 4, 13, 4, 23168, 32768, 62.30
2026/05/23 10:22:54.802, 5, 11, 3, 19734, 32768, 63.28
2026/05/23 10:22:54.804, 6, 11, 3, 19728, 32768, 63.24
2026/05/23 10:22:54.805, 7, 10, 5, 13868, 32768, 64.68
2026/05/23 10:22:55.308, 0, 13, 4, 24124, 32768, 61.27
2026/05/23 10:22:55.309, 1, 15, 4, 23168, 32768, 62.75
2026/05/23 10:22:55.311, 2, 14, 4, 23168, 32768, 66.74
2026/05/23 10:22:55.312, 3, 10, 3, 23168, 32768, 75.52
2026/05/23 10:22:55.313, 4, 14, 4, 23168, 32768, 85.82
2026/05/23 10:22:55.315, 5, 10, 3, 19734, 32768, 99.24
2026/05/23 10:22:55.316, 6, 11, 3, 19728, 32768, 66.24
2026/05/23 10:22:55.318, 7, 10, 5, 13868, 32768, 59.75
2026/05/23 10:22:55.819, 0, 13, 4, 24124, 32768, 58.31
2026/05/23 10:22:55.821, 1, 13, 4, 23168, 32768, 57.82
2026/05/23 10:22:55.822, 2, 13, 4, 23168, 32768, 60.86
2026/05/23 10:22:55.824, 3, 13, 4, 23168, 32768, 64.72
2026/05/23 10:22:55.826, 4, 13, 4, 23168, 32768, 69.21
2026/05/23 10:22:55.827, 5, 11, 3, 19734, 32768, 71.67
2026/05/23 10:22:55.829, 6, 11, 3, 19728, 32768, 76.56
2026/05/23 10:22:55.830, 7, 7, 2, 13868, 32768, 71.53
2026/05/23 10:22:56.332, 0, 13, 4, 24124, 32768, 86.80
2026/05/23 10:22:56.334, 1, 13, 4, 23168, 32768, 56.83
2026/05/23 10:22:56.335, 2, 14, 4, 23168, 32768, 58.88
2026/05/23 10:22:56.337, 3, 13, 4, 23168, 32768, 61.76
