timestamp,index,utilization.gpu,memory.used,memory.total
2026/05/23 20:56:05.944, 0, 0, 13184, 32768
2026/05/23 20:56:05.945, 1, 0, 13184, 32768
2026/05/23 20:56:05.945, 2, 0, 13184, 32768
2026/05/23 20:56:05.945, 3, 0, 13184, 32768
2026/05/23 20:56:05.945, 4, 0, 13182, 32768
2026/05/23 20:56:05.946, 5, 0, 13182, 32768
2026/05/23 20:56:05.946, 6, 0, 13182, 32768
2026/05/23 20:56:05.946, 7, 0, 13182, 32768
2026/05/23 20:56:06.237, 0, 8, 13184, 32768
2026/05/23 20:56:06.238, 1, 9, 13184, 32768
2026/05/23 20:56:06.238, 2, 9, 13184, 32768
2026/05/23 20:56:06.239, 3, 7, 13184, 32768
2026/05/23 20:56:06.239, 4, 9, 13184, 32768
2026/05/23 20:56:06.239, 5, 9, 13184, 32768
2026/05/23 20:56:06.239, 6, 9, 13184, 32768
2026/05/23 20:56:06.239, 7, 30, 13184, 32768
2026/05/23 20:56:06.541, 0, 9, 13184, 32768
2026/05/23 20:56:06.541, 1, 9, 13184, 32768
2026/05/23 20:56:06.542, 2, 9, 13184, 32768
2026/05/23 20:56:06.542, 3, 9, 13184, 32768
2026/05/23 20:56:06.542, 4, 9, 13184, 32768
2026/05/23 20:56:06.542, 5, 9, 13184, 32768
2026/05/23 20:56:06.542, 6, 9, 13184, 32768
2026/05/23 20:56:06.543, 7, 30, 13184, 32768
2026/05/23 20:56:06.827, 0, 10, 13184, 32768
2026/05/23 20:56:06.827, 1, 9, 13184, 32768
2026/05/23 20:56:06.827, 2, 9, 13184, 32768
2026/05/23 20:56:06.828, 3, 9, 13184, 32768
2026/05/23 20:56:06.828, 4, 9, 13184, 32768
2026/05/23 20:56:06.828, 5, 9, 13184, 32768
2026/05/23 20:56:06.828, 6, 9, 13184, 32768
2026/05/23 20:56:06.828, 7, 30, 13184, 32768
2026/05/23 20:56:07.102, 0, 10, 13184, 32768
2026/05/23 20:56:07.102, 1, 9, 13184, 32768
2026/05/23 20:56:07.102, 2, 9, 13184, 32768
2026/05/23 20:56:07.102, 3, 9, 13184, 32768
2026/05/23 20:56:07.103, 4, 9, 13184, 32768
2026/05/23 20:56:07.103, 5, 9, 13184, 32768
2026/05/23 20:56:07.103, 6, 9, 13184, 32768
2026/05/23 20:56:07.103, 7, 30, 13184, 32768
2026/05/23 20:56:07.411, 0, 10, 13184, 32768
2026/05/23 20:56:07.411, 1, 9, 13184, 32768
2026/05/23 20:56:07.411, 2, 9, 13184, 32768
2026/05/23 20:56:07.412, 3, 9, 13184, 32768
2026/05/23 20:56:07.412, 4, 6, 13184, 32768
2026/05/23 20:56:07.412, 5, 7, 13184, 32768
2026/05/23 20:56:07.412, 6, 8, 13184, 32768
2026/05/23 20:56:07.412, 7, 16, 13184, 32768
