timestamp,index,utilization.gpu [%],memory.used [MiB],memory.free [MiB]
2026/05/23 06:28:09.518, 0, 4, 21794, 10701
2026/05/23 06:28:09.518, 1, 4, 20812, 11683
2026/05/23 06:28:09.519, 2, 0, 20890, 11605
2026/05/23 06:28:09.519, 3, 0, 20890, 11605
2026/05/23 06:28:09.519, 4, 0, 20890, 11605
2026/05/23 06:28:09.519, 5, 0, 17470, 15025
2026/05/23 06:28:09.520, 6, 0, 17456, 15039
2026/05/23 06:28:09.520, 7, 0, 11620, 20875
2026/05/23 06:28:10.608, 0, 5, 21794, 10701
2026/05/23 06:28:10.608, 1, 0, 20890, 11605
2026/05/23 06:28:10.609, 2, 0, 20890, 11605
2026/05/23 06:28:10.609, 3, 0, 20890, 11605
2026/05/23 06:28:10.609, 4, 0, 20890, 11605
2026/05/23 06:28:10.610, 5, 0, 17470, 15025
2026/05/23 06:28:10.610, 6, 0, 17456, 15039
2026/05/23 06:28:10.610, 7, 0, 11620, 20875
2026/05/23 06:28:11.703, 0, 5, 21794, 10701
2026/05/23 06:28:11.704, 1, 0, 20890, 11605
2026/05/23 06:28:11.704, 2, 0, 20890, 11605
2026/05/23 06:28:11.705, 3, 0, 20890, 11605
2026/05/23 06:28:11.705, 4, 0, 20890, 11605
2026/05/23 06:28:11.705, 5, 0, 17470, 15025
